Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Gene Start (bp)	Gene End (bp)
ENSG00000232265	ENST00000594189	lincRNA	148162710	148186630
ENSG00000232265	ENST00000594699	lincRNA	148162710	148186630
ENSG00000232265	ENST00000595367	lincRNA	148162710	148186630
ENSG00000232265	ENST00000597931	lincRNA	148162710	148186630
ENSG00000232265	ENST00000599864	lincRNA	148162710	148186630
ENSG00000232265	ENST00000595668	lincRNA	148162710	148186630
ENSG00000232265	ENST00000618809	lincRNA	148162710	148186630
ENSG00000232265	ENST00000608244	lincRNA	148162710	148186630
ENSG00000232283	ENST00000448857	antisense	96246462	96250393
ENSG00000232284	ENST00000420587	antisense	67832303	68202987
ENSG00000232284	ENST00000413628	antisense	67832303	68202987
ENSG00000232284	ENST00000414904	antisense	67832303	68202987
ENSG00000232284	ENST00000434072	antisense	67832303	68202987
ENSG00000232286	ENST00000426963	lincRNA	52858338	52862855
ENSG00000232287	ENST00000414969	antisense	11006098	11019224
ENSG00000232294	ENST00000421642	lincRNA	52671917	52690929
ENSG00000232294	ENST00000413070	lincRNA	52671917	52690929
ENSG00000232294	ENST00000448013	lincRNA	52671917	52690929
ENSG00000232294	ENST00000425279	lincRNA	52671917	52690929
ENSG00000232294	ENST00000437987	lincRNA	52671917	52690929
ENSG00000232294	ENST00000422666	lincRNA	52671917	52690929
ENSG00000232295	ENST00000602418	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000612512	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000412751	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000423255	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000586232	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000591156	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000588612	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000587253	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000432050	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000586030	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000618488	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000450998	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000587397	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000585882	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000587036	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000615921	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000590780	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000434683	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000585945	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000614602	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000589255	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000586974	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000587015	processed_transcript	71221457	71328228
ENSG00000232295	ENST00000590213	processed_transcript	71221457	71328228
ENSG00000232306	ENST00000437372	antisense	238298710	238300620
ENSG00000232310	ENST00000607531	lincRNA	134525314	134659836
ENSG00000232310	ENST00000423028	lincRNA	134525314	134659836
ENSG00000232310	ENST00000418837	lincRNA	134525314	134659836
ENSG00000232310	ENST00000434593	lincRNA	134525314	134659836
ENSG00000232310	ENST00000606039	lincRNA	134525314	134659836
ENSG00000232316	ENST00000421737	lincRNA	113428540	113433421
ENSG00000232316	ENST00000430728	lincRNA	113428540	113433421
ENSG00000232320	ENST00000482477	processed_pseudogene	161340816	161341326
ENSG00000232324	ENST00000422045	lincRNA	53864763	53866140
ENSG00000232334	ENST00000455505	processed_pseudogene	124004304	124004828
ENSG00000232335	ENST00000373226	antisense	35739389	35743576
ENSG00000232342	ENST00000448214	antisense	74506132	74530553
ENSG00000232342	ENST00000595410	antisense	74506132	74530553
ENSG00000232342	ENST00000609392	antisense	74506132	74530553
ENSG00000232344	ENST00000457299	processed_pseudogene	18010643	18011822
ENSG00000232346	ENST00000423610	processed_pseudogene	32039490	32039896
ENSG00000232347	ENST00000428687	lincRNA	247210691	247241823
ENSG00000232352	ENST00000421735	antisense	50266641	50267371
ENSG00000232354	ENST00000600342	antisense	42506524	42533258
ENSG00000232354	ENST00000452639	antisense	42506524	42533258
ENSG00000232354	ENST00000598837	antisense	42506524	42533258
ENSG00000232354	ENST00000602176	antisense	42506524	42533258
ENSG00000232354	ENST00000596630	antisense	42506524	42533258
ENSG00000232354	ENST00000601312	antisense	42506524	42533258
ENSG00000232354	ENST00000593621	antisense	42506524	42533258
ENSG00000232354	ENST00000593611	antisense	42506524	42533258
ENSG00000232354	ENST00000608869	antisense	42506524	42533258
ENSG00000232354	ENST00000610022	antisense	42506524	42533258
ENSG00000232358	ENST00000424566	antisense	50999370	51010019
ENSG00000232360	ENST00000427911	antisense	32844367	32849934
ENSG00000232372	ENST00000431663	unprocessed_pseudogene	223982754	223988154
ENSG00000232385	ENST00000411660	processed_pseudogene	94695027	94695819
ENSG00000232386	ENST00000557962	lincRNA	100849561	100861756
ENSG00000232386	ENST00000561231	lincRNA	100849561	100861756
ENSG00000232386	ENST00000559331	lincRNA	100849561	100861756
ENSG00000232386	ENST00000558254	lincRNA	100849561	100861756
ENSG00000232386	ENST00000558427	lincRNA	100849561	100861756
ENSG00000232395	ENST00000438522	lincRNA	114477350	114488752
ENSG00000232395	ENST00000446358	lincRNA	114477350	114488752
ENSG00000232401	ENST00000432830	antisense	41716436	41717580
ENSG00000232406	ENST00000609884	antisense	36148726	36155760
ENSG00000232406	ENST00000441208	antisense	36148726	36155760
ENSG00000232412	ENST00000426367	lincRNA	123959233	123961341
ENSG00000232415	ENST00000435932	antisense	74059576	74062284
ENSG00000232430	ENST00000449770	processed_pseudogene	182788098	182788435
ENSG00000232433	ENST00000453058	processed_pseudogene	40348599	40349791
ENSG00000232442	ENST00000449500	antisense	63627227	63628824
ENSG00000232442	ENST00000411579	antisense	63627227	63628824
ENSG00000232445	ENST00000419422	antisense	101308346	101310985
ENSG00000232450	ENST00000413412	transcribed_processed_pseudogene	113698884	113699631
ENSG00000232453	ENST00000423408	lincRNA	58882868	58896703
ENSG00000232453	ENST00000427292	lincRNA	58882868	58896703
ENSG00000232456	ENST00000447882	unprocessed_pseudogene	16035178	16040029
ENSG00000232457	ENST00000413214	transcribed_unprocessed_pseudogene	64953683	64956546
ENSG00000232460	ENST00000527904	processed_pseudogene	121361854	121362865
ENSG00000232461	ENST00000428516	lincRNA	176643941	176867838
ENSG00000232462	ENST00000429307	sense_intronic	48155325	48156134
ENSG00000232465	ENST00000416237	lincRNA	52487922	52500591
ENSG00000232470	ENST00000416249	lincRNA	110869743	110871594
ENSG00000232472	ENST00000447718	processed_pseudogene	24788392	24789069
ENSG00000232480	ENST00000414452	antisense	218344196	218345678
ENSG00000232485	ENST00000453157	processed_transcript	216479030	216498761
ENSG00000232485	ENST00000438978	processed_transcript	216479030	216498761
ENSG00000232485	ENST00000431856	processed_transcript	216479030	216498761
ENSG00000232489	ENST00000442257	processed_pseudogene	30541643	30542897
ENSG00000232490	ENST00000455961	antisense	31704058	31721652
ENSG00000232490	ENST00000458127	antisense	31704058	31721652
ENSG00000232490	ENST00000428872	antisense	31704058	31721652
ENSG00000232490	ENST00000418728	antisense	31704058	31721652
ENSG00000232490	ENST00000447181	antisense	31704058	31721652
ENSG00000232490	ENST00000436598	antisense	31704058	31721652
ENSG00000232490	ENST00000417313	antisense	31704058	31721652
ENSG00000232490	ENST00000444503	antisense	31704058	31721652
ENSG00000232494	ENST00000448475	lincRNA	79874696	79886678
ENSG00000232498	ENST00000434300	antisense	192517639	192567217
ENSG00000232499	ENST00000424736	processed_pseudogene	113449700	113450728
ENSG00000232502	ENST00000412994	processed_pseudogene	94760774	94761116
ENSG00000232503	ENST00000455007	processed_pseudogene	130776646	130776957
ENSG00000232504	ENST00000455121	lincRNA	85889280	85890980
ENSG00000232505	ENST00000441381	lincRNA	29223973	29290440
ENSG00000232505	ENST00000606648	lincRNA	29223973	29290440
ENSG00000232519	ENST00000456382	antisense	155609776	155610380
ENSG00000232524	ENST00000419832	antisense	123456629	123459856
ENSG00000232527	ENST00000452399	lincRNA	144227030	144250288
ENSG00000232527	ENST00000457390	lincRNA	144227030	144250288
ENSG00000232527	ENST00000294715	lincRNA	144227030	144250288
ENSG00000232527	ENST00000420597	lincRNA	144227030	144250288
ENSG00000232528	ENST00000418979	unitary_pseudogene	1767957	1779995
ENSG00000232528	ENST00000458670	unitary_pseudogene	1767957	1779995
ENSG00000232531	ENST00000413684	processed_pseudogene	91747940	91748986
ENSG00000232532	ENST00000458201	antisense	89920196	89921760
ENSG00000232533	ENST00000429630	antisense	143379692	143380495
ENSG00000232537	ENST00000416349	lincRNA	209147267	209155101
ENSG00000232545	ENST00000444093	sense_intronic	24101689	24103354
ENSG00000232546	ENST00000419595	unprocessed_pseudogene	66848496	66858136
ENSG00000232553	ENST00000416636	processed_pseudogene	23585062	23586355
ENSG00000232554	ENST00000448600	transcribed_unprocessed_pseudogene	45099487	45154596
ENSG00000232554	ENST00000619977	transcribed_unprocessed_pseudogene	45099487	45154596
ENSG00000232554	ENST00000423875	transcribed_unprocessed_pseudogene	45099487	45154596
ENSG00000232554	ENST00000437884	transcribed_unprocessed_pseudogene	45099487	45154596
ENSG00000232555	ENST00000445613	lincRNA	172315287	172323737
ENSG00000232559	ENST00000428370	unprocessed_pseudogene	66554588	66576923
ENSG00000232560	ENST00000440664	lincRNA	17438890	17449185
ENSG00000232560	ENST00000613691	lincRNA	17438890	17449185
ENSG00000232564	ENST00000417123	antisense	40521800	40561397
ENSG00000232564	ENST00000616875	antisense	40521800	40561397
ENSG00000232573	ENST00000417615	processed_pseudogene	98972879	98973301
ENSG00000232581	ENST00000434951	antisense	6578565	6588974
ENSG00000232586	ENST00000415647	antisense	180949699	180954887
ENSG00000232593	ENST00000605526	lincRNA	53094145	53167014
ENSG00000232593	ENST00000604062	lincRNA	53094145	53167014
ENSG00000232593	ENST00000604369	lincRNA	53094145	53167014
ENSG00000232593	ENST00000366185	lincRNA	53094145	53167014
ENSG00000232593	ENST00000604849	lincRNA	53094145	53167014
ENSG00000232598	ENST00000427609	lincRNA	36940071	36944675
ENSG00000232599	ENST00000422498	processed_pseudogene	125203805	125204338
ENSG00000232600	ENST00000442850	antisense	144437675	144439971
ENSG00000232611	ENST00000435597	lincRNA	136840931	136847797
ENSG00000232615	ENST00000512270	processed_pseudogene	1614836	1616334
ENSG00000232623	ENST00000450936	antisense	32306464	32308737
ENSG00000232624	ENST00000611112	processed_transcript	28792668	28808219
ENSG00000232624	ENST00000616194	processed_transcript	28792668	28808219
ENSG00000232624	ENST00000426922	processed_transcript	28792668	28808219
ENSG00000232624	ENST00000621861	processed_transcript	28792668	28808219
ENSG00000232630	ENST00000430496	processed_pseudogene	125150653	125151589
ENSG00000232633	ENST00000416046	antisense	113323028	113437174
ENSG00000232633	ENST00000510381	antisense	113323028	113437174
ENSG00000232640	ENST00000413088	antisense	169725091	169725854
ENSG00000232642	ENST00000428344	antisense	24165884	24175005
ENSG00000232642	ENST00000438414	antisense	24165884	24175005
ENSG00000232645	ENST00000444981	lincRNA	23356594	23358116
ENSG00000232645	ENST00000442440	lincRNA	23356594	23358116
ENSG00000232645	ENST00000452395	lincRNA	23356594	23358116
ENSG00000232648	ENST00000457303	antisense	183494938	183504494
ENSG00000232656	ENST00000437374	antisense	1022666	1044201
ENSG00000232656	ENST00000420381	antisense	1022666	1044201
ENSG00000232656	ENST00000428780	antisense	1022666	1044201
ENSG00000232656	ENST00000434470	antisense	1022666	1044201
ENSG00000232656	ENST00000536039	antisense	1022666	1044201
ENSG00000232667	ENST00000598433	antisense	80330192	80391453
ENSG00000232667	ENST00000601205	antisense	80330192	80391453
ENSG00000232667	ENST00000622465	antisense	80330192	80391453
ENSG00000232667	ENST00000437763	antisense	80330192	80391453
ENSG00000232667	ENST00000605580	antisense	80330192	80391453
ENSG00000232667	ENST00000615960	antisense	80330192	80391453
ENSG00000232667	ENST00000615768	antisense	80330192	80391453
ENSG00000232667	ENST00000617602	antisense	80330192	80391453
ENSG00000232667	ENST00000614372	antisense	80330192	80391453
ENSG00000232667	ENST00000614026	antisense	80330192	80391453
ENSG00000232667	ENST00000616139	antisense	80330192	80391453
ENSG00000232667	ENST00000620108	antisense	80330192	80391453
ENSG00000232667	ENST00000619137	antisense	80330192	80391453
ENSG00000232671	ENST00000494138	antisense	151280024	151281929
ENSG00000232671	ENST00000447795	antisense	151280024	151281929
ENSG00000232675	ENST00000435992	processed_transcript	19693209	19697576
ENSG00000232675	ENST00000600889	processed_transcript	19693209	19697576
ENSG00000232675	ENST00000598694	processed_transcript	19693209	19697576
ENSG00000232675	ENST00000593770	processed_transcript	19693209	19697576
ENSG00000232675	ENST00000609610	processed_transcript	19693209	19697576
ENSG00000232675	ENST00000608476	processed_transcript	19693209	19697576
ENSG00000232675	ENST00000608187	processed_transcript	19693209	19697576
ENSG00000232675	ENST00000609846	processed_transcript	19693209	19697576
ENSG00000232677	ENST00000590657	lincRNA	36313067	36331718
ENSG00000232677	ENST00000585356	lincRNA	36313067	36331718
ENSG00000232677	ENST00000449434	lincRNA	36313067	36331718
ENSG00000232677	ENST00000412740	lincRNA	36313067	36331718
ENSG00000232677	ENST00000427868	lincRNA	36313067	36331718
ENSG00000232677	ENST00000590622	lincRNA	36313067	36331718
ENSG00000232677	ENST00000438368	lincRNA	36313067	36331718
ENSG00000232677	ENST00000591372	lincRNA	36313067	36331718
ENSG00000232678	ENST00000435997	processed_pseudogene	152077952	152078211
ENSG00000232679	ENST00000438158	lincRNA	222041705	222064763
ENSG00000232680	ENST00000428426	lincRNA	35432957	35434642
ENSG00000232682	ENST00000619719	antisense	60050668	60060743
ENSG00000232682	ENST00000414383	antisense	60050668	60060743
ENSG00000232684	ENST00000446442	antisense	112745449	112754693
ENSG00000232685	ENST00000456737	antisense	19008259	19012559
ENSG00000232685	ENST00000428086	antisense	19008259	19012559
ENSG00000232688	ENST00000444266	lincRNA	66921510	66922457
ENSG00000232692	ENST00000429340	antisense	26378552	26471698
ENSG00000232692	ENST00000452460	antisense	26378552	26471698
ENSG00000232692	ENST00000421771	antisense	26378552	26471698
ENSG00000232692	ENST00000444306	antisense	26378552	26471698
ENSG00000232696	ENST00000444077	antisense	46078015	46078828
ENSG00000232699	ENST00000602288	processed_pseudogene	99174744	99175479
ENSG00000232702	ENST00000416077	processed_pseudogene	51410081	51410537
ENSG00000232706	ENST00000442076	unprocessed_pseudogene	50676743	50686326
ENSG00000232709	ENST00000430958	processed_pseudogene	92418667	92420875
ENSG00000232710	ENST00000428786	lincRNA	42136433	42139927
ENSG00000232712	ENST00000616177	antisense	21154023	21218289
ENSG00000232712	ENST00000443753	antisense	21154023	21218289
ENSG00000232712	ENST00000433213	antisense	21154023	21218289
ENSG00000232713	ENST00000451515	processed_pseudogene	60938204	60938604
ENSG00000232715	ENST00000415652	antisense	158590629	158591120
ENSG00000232727	ENST00000453697	processed_pseudogene	64433830	64434592
ENSG00000232729	ENST00000450426	processed_transcript	74688939	74729001
ENSG00000232729	ENST00000434256	processed_transcript	74688939	74729001
ENSG00000232729	ENST00000594967	processed_transcript	74688939	74729001
ENSG00000232729	ENST00000601921	processed_transcript	74688939	74729001
ENSG00000232729	ENST00000619652	processed_transcript	74688939	74729001
ENSG00000232729	ENST00000595409	processed_transcript	74688939	74729001
ENSG00000232732	ENST00000601136	processed_transcript	199867396	199911159
ENSG00000232732	ENST00000457577	processed_transcript	199867396	199911159
ENSG00000232732	ENST00000599089	processed_transcript	199867396	199911159
ENSG00000232732	ENST00000593735	processed_transcript	199867396	199911159
ENSG00000232732	ENST00000600604	processed_transcript	199867396	199911159
ENSG00000232732	ENST00000593806	processed_transcript	199867396	199911159
ENSG00000232732	ENST00000600956	processed_transcript	199867396	199911159
ENSG00000232732	ENST00000597899	processed_transcript	199867396	199911159
ENSG00000232732	ENST00000596255	processed_transcript	199867396	199911159
ENSG00000232732	ENST00000594091	processed_transcript	199867396	199911159
