Ensembl Gene ID	RefSeq ncRNA [e.g. NR_002834]	RefSeq ncRNA predicted [e.g. XR_108264]	Transcript Start (bp)	Transcript End (bp)
ENSG00000128626			38930954	38933162
ENSG00000128626			38930999	38933020
ENSG00000128692			170751805	170752788
ENSG00000128699			189770323	189784364
ENSG00000128699			189770324	189783382
ENSG00000128699			189771311	189774017
ENSG00000128699			189771312	189784371
ENSG00000128699			189774725	189784318
ENSG00000128699			189775565	189783573
ENSG00000128699			189775565	189784328
ENSG00000128708			171922448	171983682
ENSG00000128708			171922462	171923475
ENSG00000128708			171922462	171979995
ENSG00000128708			171922465	171983682
ENSG00000128708			171922607	171983623
ENSG00000128708			171964833	171980855
ENSG00000128731			28111040	28322152
ENSG00000128731			28111279	28117551
ENSG00000128731			28111762	28113717
ENSG00000128731			28115281	28118421
ENSG00000128731			28141739	28142452
ENSG00000128731			28152759	28174423
ENSG00000128731			28190201	28203936
ENSG00000128731			28222148	28229516
ENSG00000128731			28254488	28322149
ENSG00000128731			28272044	28273168
ENSG00000128731			28280034	28299483
ENSG00000128731		XR_430872	28320122	28322119
ENSG00000128731		XR_254225	28320122	28322119
ENSG00000128731		XR_254221	28320122	28322119
ENSG00000128731		XR_245839	28320122	28322119
ENSG00000128789			12658043	12663471
ENSG00000128789			12658193	12658893
ENSG00000128789			12658246	12658713
ENSG00000128789			12658738	12686491
ENSG00000128789			12658738	12725740
ENSG00000128789			12686653	12724520
ENSG00000128789			12702426	12725740
ENSG00000128789			12703023	12724868
ENSG00000128789			12703026	12725658
ENSG00000128789			12724128	12725740
ENSG00000128829			39934146	39975429
ENSG00000128829			39934153	40035590
ENSG00000128829			39934176	39946895
ENSG00000128829			39953975	40035591
ENSG00000128829			39976979	39978292
ENSG00000128829			39991166	40035591
ENSG00000128829			40002391	40008193
ENSG00000128829			40002391	40035591
ENSG00000128829			40020526	40022597
ENSG00000128829			40021543	40026002
ENSG00000128829			40030393	40035481
ENSG00000128891			40528683	40565011
ENSG00000128891			40531331	40563027
ENSG00000128891			40531341	40564992
ENSG00000128891			40534343	40564989
ENSG00000128891			40534900	40565011
ENSG00000128891			40539229	40565011
ENSG00000128891			40553099	40565052
ENSG00000128891			40553104	40565057
ENSG00000128891			40553942	40564980
ENSG00000128891			40553980	40565019
ENSG00000128891			40554018	40565014
ENSG00000128891			40556621	40565042
ENSG00000128891			40561981	40565035
ENSG00000128891			40561999	40562803
ENSG00000128908			40978880	41116354
ENSG00000128908			40979466	41116132
ENSG00000128908			40979911	40983219
ENSG00000128908			40980302	40983986
ENSG00000128908			40984344	40997710
ENSG00000128908			40985349	41005357
ENSG00000128908			40997577	41027599
ENSG00000128908			41049939	41069622
ENSG00000128908			41069512	41072015
ENSG00000128908			40978893	41116153
ENSG00000128908			40980223	41116132
ENSG00000128928			40405795	40411351
ENSG00000128928			40405795	40418767
ENSG00000128928			40405795	40421299
ENSG00000128928			40406074	40411690
ENSG00000128928			40407946	40435556
ENSG00000128928			40410719	40413178
ENSG00000128928			40410736	40435765
ENSG00000128928			40411608	40435947
ENSG00000128928			40412612	40418175
ENSG00000128928			40414406	40415461
ENSG00000128928			40415146	40419157
ENSG00000128928			40416155	40419373
ENSG00000128928			40416167	40424473
ENSG00000128944			40382721	40383438
ENSG00000128944			40382721	40394154
ENSG00000128944			40382721	40394172
ENSG00000128944			40382721	40394245
ENSG00000128944			40382836	40394172
ENSG00000128944			40382939	40393677
ENSG00000128944			40382941	40384922
ENSG00000128944			40382941	40394246
ENSG00000128944			40382976	40384676
ENSG00000128944			40382976	40393626
ENSG00000128944			40382979	40394160
ENSG00000128944			40382980	40393618
ENSG00000128944			40382996	40389929
ENSG00000128944			40383004	40386848
ENSG00000128944			40383255	40392023
ENSG00000128944			40389808	40392000
ENSG00000128951			48331011	48341495
ENSG00000128951			48331095	48342137
ENSG00000128951			48331405	48342293
ENSG00000128951			48331423	48343373
ENSG00000128951			48331456	48342052
ENSG00000128951			48331473	48342395
ENSG00000128951			48332103	48343369
ENSG00000128951			48332210	48342395
ENSG00000128951			48332406	48342033
ENSG00000128951			48334445	48340236
ENSG00000128951			48341136	48342062
ENSG00000128973			68206992	68229742
ENSG00000128973			68207630	68229671
ENSG00000128973			68207933	68229670
ENSG00000128973			68208040	68229718
ENSG00000128973			68208067	68257106
ENSG00000128973			68208327	68229709
ENSG00000128973			68209626	68214367
ENSG00000128973			68213257	68257211
ENSG00000128973			68217413	68229670
ENSG00000128989			52547045	52569239
ENSG00000128989			52547244	52569164
ENSG00000128989			52549527	52568832
ENSG00000128989			52551261	52557744
ENSG00000128989			52551367	52569209
ENSG00000128989			52551594	52569167
ENSG00000128989			52551649	52569154
ENSG00000128989			52551672	52569167
ENSG00000128989			52551735	52569015
ENSG00000128989			52551769	52569167
ENSG00000128989			52551809	52569883
ENSG00000128989			52551920	52557053
ENSG00000128989			52552009	52569167
ENSG00000129055			134477706	134486023
ENSG00000129055			134477708	134486026
ENSG00000129055			134477711	134485989
ENSG00000129055			134478076	134486716
ENSG00000129055			134478478	134483253
ENSG00000129055			134482742	134485703
ENSG00000129071			129430944	129440029
ENSG00000129071			129430950	129440009
ENSG00000129071			129431266	129440007
ENSG00000129071			129431455	129439927
ENSG00000129071			129432176	129440035
ENSG00000129071			129432533	129433553
ENSG00000129071			129432577	129434103
ENSG00000129071			129433859	129439940
ENSG00000129071			129437047	129439937
ENSG00000129071			129430952	129440179
ENSG00000129083			14443440	14457886
ENSG00000129083			14451835	14461222
ENSG00000129083			14457506	14499852
ENSG00000129083			14457550	14499895
ENSG00000129083			14460016	14461341
ENSG00000129083			14474010	14475875
ENSG00000129083			14476917	14499811
ENSG00000129083			14493721	14499862
ENSG00000129083			14493737	14500027
ENSG00000129083			14494260	14499666
ENSG00000129083			14494310	14499810
ENSG00000129083			14494317	14499846
ENSG00000129084			14504874	14511031
ENSG00000129084			14504876	14520696
ENSG00000129084			14504913	14520363
ENSG00000129084			14504924	14520359
ENSG00000129084			14505064	14643617
ENSG00000129084			14507587	14514002
ENSG00000129084			14510914	14514293
ENSG00000129084			14513460	14520380
ENSG00000129084			14513664	14517673
ENSG00000129084			14514315	14520338
ENSG00000129084			14514342	14520072
ENSG00000129084			14517912	14520445
ENSG00000129084			14517949	14520382
ENSG00000129084			14610854	14643635
ENSG00000129103			56064002	56080124
ENSG00000129103			56064224	56080670
ENSG00000129103			56064254	56080187
ENSG00000129103			56064255	56078502
ENSG00000129103			56064255	56080670
ENSG00000129103			56064265	56079729
ENSG00000129103			56064277	56080665
ENSG00000129103			56064284	56079832
ENSG00000129103			56064289	56079736
ENSG00000129103			56064301	56073956
ENSG00000129103			56064301	56080638
ENSG00000129103			56064305	56074397
ENSG00000129103			56064308	56080669
ENSG00000129103			56064310	56079875
ENSG00000129103			56064321	56079567
ENSG00000129103			56064332	56074789
ENSG00000129103			56076528	56078268
ENSG00000129103			56076603	56079747
ENSG00000129103			56064224	56080669
ENSG00000129128			176319964	176332245
ENSG00000129128			176319991	176328406
ENSG00000129128			176320002	176327381
ENSG00000129128			176326956	176328353
ENSG00000129158			17788048	17866864
ENSG00000129158			17788048	17874278
ENSG00000129158			17788048	17939632
ENSG00000129158			17788048	18012898
ENSG00000129158			17788048	18013036
ENSG00000129158			17788048	18013162
ENSG00000129158			17788049	18013028
ENSG00000129158			17788052	17863697
ENSG00000129158			17788052	17995835
ENSG00000129158			17788155	18000804
ENSG00000129158			17788196	17995865
ENSG00000129158			17788249	18004497
ENSG00000129158			17846562	18012953
ENSG00000129158			17846588	17988757
ENSG00000129158			17877847	17959623
ENSG00000129158			17959453	18012929
ENSG00000129158			17988605	18012898
ENSG00000129158			17988687	18012924
ENSG00000129158			17992950	18012924
ENSG00000129158			17992988	18012918
ENSG00000129158			17999546	18012928
ENSG00000129158			18000524	18013012
ENSG00000129158			18007941	18010342
ENSG00000129187			182890060	182917369
ENSG00000129187			182890104	182917379
ENSG00000129187			182890255	182917361
ENSG00000129187			182890255	182917594
ENSG00000129187			182891014	182917396
ENSG00000129187			182891372	182917389
ENSG00000129187			182891429	182917936
ENSG00000129187			182894489	182916896
ENSG00000129187			182894493	182917477
ENSG00000129187			182894554	182916627
ENSG00000129187			182911223	182915560
ENSG00000129187			182914923	182917345
ENSG00000129187			182914946	182917219
ENSG00000129187			182914983	182917377
ENSG00000129187			182914988	182917378
ENSG00000129187			182914990	182917253
ENSG00000129187			182915498	182917443
ENSG00000129197			5419641	5432715
ENSG00000129197			5419641	5432876
ENSG00000129197			5419641	5432876
ENSG00000129197			5419641	5432876
ENSG00000129197			5419641	5432876
ENSG00000129197			5419641	5432876
ENSG00000129197			5419641	5432876
ENSG00000129197			5419641	5432876
ENSG00000129197			5419641	5432876
ENSG00000129197			5419888	5432608
ENSG00000129197			5420167	5423069
ENSG00000129197			5420185	5428355
ENSG00000129197			5420185	5431484
ENSG00000129197			5420189	5421924
ENSG00000129197			5420200	5428653
ENSG00000129197		XR_433004	5420200	5432704
ENSG00000129197		XR_429387	5420200	5432704
ENSG00000129197		XR_424530	5420200	5432704
ENSG00000129197			5420202	5428309
ENSG00000129219			4807096	4823434
ENSG00000129219			4807169	4823428
ENSG00000129219			4807183	4818385
ENSG00000129219			4807192	4809118
ENSG00000129219			4807562	4809325
ENSG00000129219			4810807	4815554
ENSG00000129219			4814150	4815869
ENSG00000129219			4815859	4816905
ENSG00000129219			4815903	4817137
ENSG00000129219			4816708	4817375
ENSG00000129219			4817146	4819515
ENSG00000129219			4817944	4819213
ENSG00000129219			4818198	4819465
ENSG00000129219			4818593	4823434
ENSG00000129219			4821640	4822795
ENSG00000129226			7579467	7582113
ENSG00000129226			7579491	7582111
ENSG00000129226			7579638	7580479
ENSG00000129226			7580495	7581622
ENSG00000129245			7591230	7614867
ENSG00000129245		XR_243572	7591442	7592357
ENSG00000129245			7593579	7594332
ENSG00000129245			7594375	7601436
ENSG00000129245			7594672	7596480
ENSG00000129245			7602733	7604066
ENSG00000129245			7602968	7614871
ENSG00000129250			4997948	5028401
ENSG00000129250			4997954	5002109
ENSG00000129250			5007465	5012074
ENSG00000129250			5014194	5022265
ENSG00000129255			7583529	7584256
ENSG00000129255			7583647	7588192
ENSG00000129255			7583666	7587681
ENSG00000129255			7583821	7587790
ENSG00000129255			7583828	7587955
ENSG00000129255			7583848	7586438
ENSG00000129255			7583848	7586961
ENSG00000129255			7583848	7587201
ENSG00000129255			7583849	7587696
ENSG00000129255			7583852	7586488
ENSG00000129255			7583852	7587474
ENSG00000129255			7583852	7588176
ENSG00000129255			7583852	7588177
ENSG00000129255			7583852	7592494
ENSG00000129255			7583853	7592789
ENSG00000129255			7583860	7586961
ENSG00000129255			7583860	7587043
ENSG00000129255			7583860	7587685
ENSG00000129255			7583862	7587243
ENSG00000129255			7583865	7587595
ENSG00000129255			7583870	7586180
ENSG00000129255			7583874	7587542
ENSG00000129255			7583875	7588187
ENSG00000129255			7583885	7587643
ENSG00000129255			7583893	7587258
ENSG00000129255			7583895	7587938
ENSG00000129255			7586469	7587817
ENSG00000129255			7583647	7588207
ENSG00000129255			7583863	7587709
ENSG00000129255			7583647	7588207
ENSG00000129292			132775372	132825334
ENSG00000129292			132775375	132811888
ENSG00000129292			132775375	132818970
ENSG00000129292			132775384	132848807
ENSG00000129292			132775398	132799929
ENSG00000129292			132775400	132825341
ENSG00000129292			132775408	132812316
ENSG00000129292			132775580	132812316
ENSG00000129292			132777789	132798816
ENSG00000129292			132777792	132848807
ENSG00000129292			132777823	132825337
ENSG00000129292			132799159	132811084
ENSG00000129292			132803541	132813188
ENSG00000129292			132806381	132825371
ENSG00000129292			132816784	132824057
ENSG00000129292			132817408	132847580
ENSG00000129292			132836345	132837816
ENSG00000129292			132841553	132847587
ENSG00000129292			132775358	132845923
ENSG00000129292			132775358	132845923
ENSG00000129315			48688464	48716898
ENSG00000129315			48693033	48716675
ENSG00000129315			48693930	48695977
ENSG00000129315			48705624	48714520
ENSG00000129315			48688458	48716998
ENSG00000129347			10553078	10566037
ENSG00000129347			10553085	10565997
ENSG00000129347			10553091	10559936
ENSG00000129347			10553213	10559928
ENSG00000129347			10553576	10565971
ENSG00000129347			10553591	10566020
ENSG00000129347			10555131	10559476
ENSG00000129347			10555309	10558221
ENSG00000129347			10557552	10565990
ENSG00000129347			10557558	10559830
ENSG00000129347			10559810	10566031
ENSG00000129347			10560372	10566010
ENSG00000129347			10560381	10566008
ENSG00000129347			10561003	10566010
ENSG00000129347			10561233	10566008
ENSG00000129351			10654304	10689847
ENSG00000129351			10654328	10685765
ENSG00000129351			10654361	10684761
ENSG00000129351			10654382	10677236
ENSG00000129351			10654938	10671423
ENSG00000129351			10655024	10679831
ENSG00000129351			10655496	10671203
ENSG00000129351			10670512	10681028
ENSG00000129351			10670516	10679170
ENSG00000129351			10670537	10685765
ENSG00000129351			10670606	10685765
ENSG00000129351			10670606	10689312
ENSG00000129351			10670606	10689846
ENSG00000129351			10670815	10671501
ENSG00000129351			10671037	10681306
ENSG00000129351			10671170	10681311
ENSG00000129351			10671481	10682115
ENSG00000129351			10677205	10681314
ENSG00000129351			10679185	10681556
ENSG00000129351			10683518	10685163
ENSG00000129351			10683756	10689492
ENSG00000129351			10685928	10689847
ENSG00000129351			10687605	10692398
ENSG00000129351			10654261	10692417
ENSG00000129353			10602457	10631918
ENSG00000129353			10602457	10636496
ENSG00000129353			10602510	10644550
ENSG00000129353			10625258	10644559
ENSG00000129353			10625520	10631704
ENSG00000129353			10625520	10631721
ENSG00000129353			10625525	10644557
ENSG00000129353			10625594	10632156
ENSG00000129353			10625594	10635234
ENSG00000129353			10631706	10637702
ENSG00000129353			10635804	10644555
ENSG00000129353			10636926	10642385
ENSG00000129353			10637644	10643528
ENSG00000129353			10637744	10644130
ENSG00000129353			10642336	10643398
ENSG00000129355			10566462	10568978
ENSG00000129355			10566601	10569059
ENSG00000129460			23469688	23478193
ENSG00000129460			23469689	23471609
ENSG00000129460			23469699	23470282
ENSG00000129460			23469699	23476054
ENSG00000129460			23469703	23478823
ENSG00000129460			23469707	23478804
ENSG00000129460			23469744	23476108
ENSG00000129460			23469763	23471180
ENSG00000129460			23470050	23478074
ENSG00000129460			23475183	23477538
ENSG00000129460			23476166	23478178
ENSG00000129460			23476345	23478036
ENSG00000129460			23477213	23509862
ENSG00000129467			24318349	24335071
ENSG00000129467			24318349	24335071
ENSG00000129467			24318364	24319209
ENSG00000129467			24318364	24332484
ENSG00000129467			24318364	24335071
ENSG00000129467			24318365	24330608
ENSG00000129467			24318392	24334747
ENSG00000129467			24318392	24334747
ENSG00000129467			24318925	24319779
ENSG00000129467			24319306	24322363
ENSG00000129467			24322396	24323563
ENSG00000129467			24325407	24326515
ENSG00000129467			24325824	24329468
ENSG00000129467			24330582	24332571
ENSG00000129467			24332238	24335093
ENSG00000129467			24332537	24335071
ENSG00000129467			24332659	24335071
