dS	dN	Mouse Ensembl Gene ID	Ensembl Gene ID
2.94960	0.81470	ENSMUSG00000063932	ENSG00000196912
2.45220	0.86170	ENSMUSG00000027157	ENSG00000196912
0.64060	0.13310	ENSMUSG00000045625	ENSG00000119227
0.66690	0.01180	ENSMUSG00000049823	ENSG00000204366
0.62970	0.04640	ENSMUSG00000039405	ENSG00000150687
0.90680	0.01100	ENSMUSG00000002771	ENSG00000105464
0.84350	0.07100	ENSMUSG00000028600	ENSG00000174348
0.45200	0.00550	ENSMUSG00000029467	ENSG00000174437
0.65140	0.08250	ENSMUSG00000026480	ENSG00000116701
0.60540	0.17310	ENSMUSG00000078451	ENSG00000185250
0.43260	0.08560	ENSMUSG00000026388	ENSG00000186132
0.34140	0.01170	ENSMUSG00000023495	ENSG00000090097
0.95410	0.33640	ENSMUSG00000044957	ENSG00000183977
0.54520	0.11300	ENSMUSG00000046082	ENSG00000164325
0.73650	0.25930	ENSMUSG00000067341	ENSG00000198502
0.56700	0.16610	ENSMUSG00000060586	ENSG00000198502
0.37390	0.17380	ENSMUSG00000094212	ENSG00000211803
0.41050	0.19320	ENSMUSG00000095711	ENSG00000211803
0.42530	0.21520	ENSMUSG00000095854	ENSG00000211803
0.41870	0.00700	ENSMUSG00000035086	ENSG00000126581
0.45900	0.06320	ENSMUSG00000030678	ENSG00000103495
0.57880	0.08880	ENSMUSG00000034675	ENSG00000113758
0.75210	0.01310	ENSMUSG00000053113	ENSG00000184557
0.66720	0.05460	ENSMUSG00000018199	ENSG00000116747
0.58540	0.06830	ENSMUSG00000028884	ENSG00000117748
0.53650	0.04300	ENSMUSG00000034709	ENSG00000162869
13.22180	1.14450	ENSMUSG00000047977	ENSG00000242950
6.96610	1.17050	ENSMUSG00000085957	ENSG00000242950
13.22170	1.14450	ENSMUSG00000098773	ENSG00000242950
0.25140	0.01190	ENSMUSG00000033411	ENSG00000137770
1.41940	0.08320	ENSMUSG00000050493	ENSG00000183615
0.40170	0.08270	ENSMUSG00000040721	ENSG00000136367
0.91550	0.66360	ENSMUSG00000010601	ENSG00000100336
0.98730	0.68180	ENSMUSG00000044309	ENSG00000100336
0.95410	0.76270	ENSMUSG00000057346	ENSG00000100336
0.88380	0.65420	ENSMUSG00000068252	ENSG00000100336
0.91630	0.65240	ENSMUSG00000071716	ENSG00000100336
0.95870	0.74460	ENSMUSG00000050014	ENSG00000100336
1.00000	0.78860	ENSMUSG00000068246	ENSG00000100336
0.82350	0.61850	ENSMUSG00000056656	ENSG00000100336
1.02630	0.72870	ENSMUSG00000091650	ENSG00000100336
0.91570	0.82310	ENSMUSG00000050982	ENSG00000100336
1.23100	0.88190	ENSMUSG00000091694	ENSG00000100336
0.78950	0.33770	ENSMUSG00000033960	ENSG00000165757
0.46850	0.01560	ENSMUSG00000056328	ENSG00000109061
0.94900	0.06160	ENSMUSG00000023979	ENSG00000112599
0.60940	0.08020	ENSMUSG00000050700	ENSG00000183798
0.49600	0.00000	ENSMUSG00000036438	ENSG00000143933
0.93530	0.36720	ENSMUSG00000037860	ENSG00000163568
0.97020	0.77350	ENSMUSG00000034239	ENSG00000238083
0.77240	0.57430	ENSMUSG00000078632	ENSG00000238083
1.30510	0.06540	ENSMUSG00000038011	ENSG00000197653
0.35170	0.01510	ENSMUSG00000026554	ENSG00000258465
0.39030	0.22230	ENSMUSG00000073494	ENSG00000198574
0.60110	0.06280	ENSMUSG00000006191	ENSG00000145996
0.33120	0.02710	ENSMUSG00000031134	ENSG00000213516
0.56250	0.02140	ENSMUSG00000026544	ENSG00000158716
0.29410	0.00780	ENSMUSG00000015733	ENSG00000198898
0.64580	0.12420	ENSMUSG00000022809	ENSG00000144852
0.61610	0.10650	ENSMUSG00000029521	ENSG00000183765
0.49960	0.18810	ENSMUSG00000028247	ENSG00000132423
0.45020	0.02110	ENSMUSG00000035469	ENSG00000136144
0.68550	0.10190	ENSMUSG00000026404	ENSG00000118197
0.56680	0.04690	ENSMUSG00000042567	ENSG00000163491
0.77920	0.05710	ENSMUSG00000036893	ENSG00000181090
0.59380	0.05230	ENSMUSG00000028654	ENSG00000116990
0.74960	0.18180	ENSMUSG00000029821	ENSG00000105928
0.50390	0.13150	ENSMUSG00000059049	ENSG00000164946
0.50520	0.01500	ENSMUSG00000029108	ENSG00000169851
0.93030	0.19160	ENSMUSG00000041617	ENSG00000152076
0.49530	0.03650	ENSMUSG00000001588	ENSG00000072818
0.66690	0.01700	ENSMUSG00000020792	ENSG00000182473
0.90360	0.02790	ENSMUSG00000031398	ENSG00000130827
0.66330	0.03200	ENSMUSG00000035048	ENSG00000129055
0.67180	0.14000	ENSMUSG00000027070	ENSG00000081479
0.65670	0.01970	ENSMUSG00000019849	ENSG00000085377
0.62410	0.20190	ENSMUSG00000021007	ENSG00000042317
0.53500	0.09440	ENSMUSG00000027793	ENSG00000133101
0.62230	0.10370	ENSMUSG00000027412	ENSG00000132793
0.57320	0.18870	ENSMUSG00000033533	ENSG00000166743
0.38180	0.03000	ENSMUSG00000028577	ENSG00000137055
0.41780	0.04160	ENSMUSG00000021470	ENSG00000182150
0.74590	0.21740	ENSMUSG00000045004	ENSG00000187144
0.60510	0.10070	ENSMUSG00000037275	ENSG00000082516
0.67490	0.18640	ENSMUSG00000033470	ENSG00000152207
0.33970	0.03590	ENSMUSG00000024099	ENSG00000178127
0.45000	0.00320	ENSMUSG00000024294	ENSG00000101752
1.04240	0.21370	ENSMUSG00000027203	ENSG00000128951
0.46480	0.01430	ENSMUSG00000007411	ENSG00000075413
0.54610	0.08610	ENSMUSG00000041741	ENSG00000172572
0.52410	0.11310	ENSMUSG00000070371	ENSG00000178226
0.83910	0.05810	ENSMUSG00000028776	ENSG00000142910
0.96570	0.08170	ENSMUSG00000029480	ENSG00000150990
0.54620	0.04400	ENSMUSG00000018848	ENSG00000113643
0.49230	0.05670	ENSMUSG00000026694	ENSG00000010165
0.80470	0.04690	ENSMUSG00000021490	ENSG00000131183
0.91120	0.37000	ENSMUSG00000053338	ENSG00000248385
1.82630	0.01740	ENSMUSG00000025739	ENSG00000127588
0.40440	0.03680	ENSMUSG00000025702	ENSG00000165406
0.50910	0.00050	ENSMUSG00000024604	ENSG00000086589
0.29960	0.01220	ENSMUSG00000027652	ENSG00000170471
0.49770	0.06310	ENSMUSG00000038034	ENSG00000162729
0.60520	0.10140	ENSMUSG00000040693	ENSG00000173930
1.11450	0.19810	ENSMUSG00000020713	ENSG00000259384
1.77110	0.10390	ENSMUSG00000030433	ENSG00000187550
0.60320	0.02370	ENSMUSG00000025010	ENSG00000107443
1.14250	0.46340	ENSMUSG00000042063	ENSG00000131127
0.48800	0.03520	ENSMUSG00000030127	ENSG00000111652
0.34770	0.02650	ENSMUSG00000021238	ENSG00000119711
0.76660	0.02210	ENSMUSG00000002812	ENSG00000177731
0.33600	0.03100	ENSMUSG00000024483	ENSG00000131503
0.26990	0.00450	ENSMUSG00000014498	ENSG00000139645
0.88410	0.11230	ENSMUSG00000041429	ENSG00000065057
0.22090	0.00970	ENSMUSG00000042901	ENSG00000186063
0.40700	0.01370	ENSMUSG00000014195	ENSG00000168259
0.82260	0.01940	ENSMUSG00000024797	ENSG00000149823
0.55360	0.07980	ENSMUSG00000030972	ENSG00000183549
0.60270	0.02580	ENSMUSG00000027425	ENSG00000149474
0.50550	0.05100	ENSMUSG00000036073	ENSG00000213930
0.59320	0.13800	ENSMUSG00000009535	ENSG00000101654
0.63140	0.05120	ENSMUSG00000068114	ENSG00000100147
0.24000	0.03700	ENSMUSG00000028551	ENSG00000123080
0.62680	0.13590	ENSMUSG00000022706	ENSG00000185608
0.55470	0.32630	ENSMUSG00000071665	ENSG00000189299
0.69430	0.14420	ENSMUSG00000027074	ENSG00000134802
0.79100	0.06660	ENSMUSG00000008301	ENSG00000164902
0.78930	0.14590	ENSMUSG00000024225	ENSG00000137392
1.18970	0.21440	ENSMUSG00000054206	ENSG00000197540
0.43250	0.02020	ENSMUSG00000021508	ENSG00000145824
0.81100	0.15820	ENSMUSG00000035842	ENSG00000013573
0.52780	0.04300	ENSMUSG00000033022	ENSG00000129596
0.59280	0.06610	ENSMUSG00000025465	ENSG00000127884
1.01830	0.17150	ENSMUSG00000025418	ENSG00000162399
1.38090	0.04880	ENSMUSG00000045912	ENSG00000183186
0.37170	0.05340	ENSMUSG00000000392	ENSG00000078098
0.53730	0.00230	ENSMUSG00000026426	ENSG00000143862
0.45520	0.03960	ENSMUSG00000027803	ENSG00000018408
0.98010	0.00000	ENSMUSG00000034868	ENSG00000118680
0.85790	0.22310	ENSMUSG00000059395	ENSG00000189134
0.81710	0.07300	ENSMUSG00000027531	ENSG00000133731
0.64220	0.01500	ENSMUSG00000043716	ENSG00000147604
0.82240	0.11440	ENSMUSG00000037393	ENSG00000132911
0.48000	0.15510	ENSMUSG00000069808	ENSG00000167695
0.94780	0.06470	ENSMUSG00000091712	ENSG00000103184
0.83560	0.25560	ENSMUSG00000048373	ENSG00000137440
0.75840	0.08230	ENSMUSG00000044819	ENSG00000165621
0.34820	0.22110	ENSMUSG00000038304	ENSG00000117281
0.59630	0.09940	ENSMUSG00000003226	ENSG00000187627
0.61880	0.04810	ENSMUSG00000044345	ENSG00000155254
0.61980	0.21610	ENSMUSG00000009580	ENSG00000109205
0.35240	0.02870	ENSMUSG00000022483	ENSG00000139219
0.63570	0.07590	ENSMUSG00000019437	ENSG00000160606
0.81920	0.21080	ENSMUSG00000050063	ENSG00000167755
1.06880	0.01640	ENSMUSG00000039747	ENSG00000160991
0.54680	0.26240	ENSMUSG00000037108	ENSG00000078487
0.42060	0.00300	ENSMUSG00000008475	ENSG00000162704
0.46410	0.05570	ENSMUSG00000057160	ENSG00000162704
1.44580	0.11190	ENSMUSG00000038894	ENSG00000185950
0.67170	0.39700	ENSMUSG00000041073	ENSG00000136274
0.53690	0.17450	ENSMUSG00000047221	ENSG00000222011
0.65010	0.03990	ENSMUSG00000030225	ENSG00000023697
0.55050	0.04660	ENSMUSG00000043964	ENSG00000175938
0.42470	0.02660	ENSMUSG00000034263	ENSG00000138614
0.64020	0.03860	ENSMUSG00000028893	ENSG00000130766
0.95520	0.38220	ENSMUSG00000013668	ENSG00000183559
0.39630	0.13260	ENSMUSG00000037259	ENSG00000089091
0.56440	0.03200	ENSMUSG00000029438	ENSG00000110987
0.56520	0.11150	ENSMUSG00000036023	ENSG00000129484
13.08290	0.16270	ENSMUSG00000078931	ENSG00000258429
0.78610	0.28530	ENSMUSG00000030149	ENSG00000255819
0.45650	0.03620	ENSMUSG00000032883	ENSG00000123983
0.69870	0.04320	ENSMUSG00000019997	ENSG00000118523
0.79170	0.05480	ENSMUSG00000049908	ENSG00000121634
0.69550	0.09550	ENSMUSG00000031357	ENSG00000169895
0.36210	0.00000	ENSMUSG00000024608	ENSG00000164587
0.44180	0.03410	ENSMUSG00000022760	ENSG00000184436
0.50450	0.05380	ENSMUSG00000049550	ENSG00000130779
0.52130	0.01230	ENSMUSG00000017615	ENSG00000109079
0.65260	0.01730	ENSMUSG00000040563	ENSG00000105520
0.35150	0.15060	ENSMUSG00000026149	ENSG00000168955
0.74720	0.08010	ENSMUSG00000030804	ENSG00000167397
0.79800	0.08190	ENSMUSG00000096145	ENSG00000167397
0.53700	0.09850	ENSMUSG00000067365	ENSG00000132406
0.75820	0.10690	ENSMUSG00000018239	ENSG00000155329
1.01550	0.38580	ENSMUSG00000095465	ENSG00000155329
0.20880	0.00330	ENSMUSG00000042572	ENSG00000160714
0.45680	0.07790	ENSMUSG00000025794	ENSG00000188846
0.71810	0.04970	ENSMUSG00000022561	ENSG00000197858
0.49510	0.02370	ENSMUSG00000013629	ENSG00000084774
0.37840	0.02170	ENSMUSG00000090258	ENSG00000258289
0.40710	0.02010	ENSMUSG00000022702	ENSG00000100084
0.31250	0.00330	ENSMUSG00000026667	ENSG00000152332
0.60870	0.12360	ENSMUSG00000079553	ENSG00000237649
0.60380	0.13320	ENSMUSG00000024301	ENSG00000237649
0.54510	0.00930	ENSMUSG00000017943	ENSG00000124194
0.32530	0.08300	ENSMUSG00000000088	ENSG00000178741
0.69650	0.05490	ENSMUSG00000022817	ENSG00000082781
0.92200	0.04740	ENSMUSG00000026424	ENSG00000170075
0.55040	0.02360	ENSMUSG00000021259	ENSG00000036530
0.92280	0.01240	ENSMUSG00000031848	ENSG00000130520
0.61000	0.02490	ENSMUSG00000043673	ENSG00000170745
0.44330	0.03960	ENSMUSG00000061490	ENSG00000078967
0.46260	0.01540	ENSMUSG00000028468	ENSG00000107185
0.48080	0.06220	ENSMUSG00000053110	ENSG00000137693
0.55480	0.05650	ENSMUSG00000049232	ENSG00000180346
1.29620	0.15310	ENSMUSG00000019214	ENSG00000127586
0.94560	0.14410	ENSMUSG00000004187	ENSG00000167702
0.51730	0.01230	ENSMUSG00000037287	ENSG00000154114
0.72140	0.28400	ENSMUSG00000032718	ENSG00000111261
0.61730	0.02840	ENSMUSG00000021577	ENSG00000073578
1.04600	0.23080	ENSMUSG00000035852	ENSG00000099812
0.46430	0.08640	ENSMUSG00000044156	ENSG00000188175
0.75380	0.12190	ENSMUSG00000062691	ENSG00000218739
0.44560	0.02970	ENSMUSG00000038533	ENSG00000078699
0.66110	0.14780	ENSMUSG00000030666	ENSG00000175868
1.32370	0.08650	ENSMUSG00000005057	ENSG00000160999
0.47770	0.07270	ENSMUSG00000003382	ENSG00000117036
0.67070	0.19520	ENSMUSG00000046031	ENSG00000188820
0.42960	0.02080	ENSMUSG00000050552	ENSG00000188186
0.55150	0.38290	ENSMUSG00000055895	ENSG00000149507
0.50320	0.16770	ENSMUSG00000035211	ENSG00000166435
2.77870	0.08280	ENSMUSG00000037904	ENSG00000156381
0.35110	0.07730	ENSMUSG00000043154	ENSG00000073711
0.42960	0.03160	ENSMUSG00000027858	ENSG00000134198
0.48250	0.15380	ENSMUSG00000021706	ENSG00000039319
0.86350	0.13810	ENSMUSG00000029272	ENSG00000109193
0.50950	0.03100	ENSMUSG00000042133	ENSG00000138398
0.49230	0.00830	ENSMUSG00000017831	ENSG00000144566
0.71280	0.06620	ENSMUSG00000022313	ENSG00000147679
0.76400	0.07230	ENSMUSG00000078923	ENSG00000244687
2.79050	0.30640	ENSMUSG00000003477	ENSG00000241644
0.34520	0.00000	ENSMUSG00000023307	ENSG00000198060
0.30680	0.04760	ENSMUSG00000030471	ENSG00000177054
0.40160	0.08640	ENSMUSG00000021488	ENSG00000165671
1.30060	0.19850	ENSMUSG00000022671	ENSG00000173272
0.33130	0.01690	ENSMUSG00000039308	ENSG00000166507
0.97480	0.07080	ENSMUSG00000026177	ENSG00000018280
0.49040	0.00000	ENSMUSG00000027162	ENSG00000148943
0.61450	0.02830	ENSMUSG00000052837	ENSG00000171223
0.52270	0.02710	ENSMUSG00000070056	ENSG00000147324
0.48290	0.07660	ENSMUSG00000034157	ENSG00000198894
0.34750	0.04480	ENSMUSG00000029787	ENSG00000105778
0.66360	0.04820	ENSMUSG00000044707	ENSG00000135083
0.97980	0.07740	ENSMUSG00000048402	ENSG00000074047
0.33290	0.03360	ENSMUSG00000027605	ENSG00000131069
0.67290	0.01940	ENSMUSG00000085795	ENSG00000183779
0.71320	0.17300	ENSMUSG00000018479	ENSG00000141371
0.53030	0.09140	ENSMUSG00000041840	ENSG00000152240
0.59850	0.10100	ENSMUSG00000021275	ENSG00000196663
0.53570	0.14960	ENSMUSG00000030945	ENSG00000066813
0.85740	0.21620	ENSMUSG00000045775	ENSG00000170190
0.57470	0.13330	ENSMUSG00000023122	ENSG00000198203
0.88990	0.17740	ENSMUSG00000046615	ENSG00000123165
0.85620	0.09060	ENSMUSG00000024594	ENSG00000164244
0.70200	0.35990	ENSMUSG00000060188	ENSG00000189377
0.51790	0.04070	ENSMUSG00000027189	ENSG00000166326
0.55600	0.17150	ENSMUSG00000090121	ENSG00000131969
0.61470	0.07130	ENSMUSG00000018446	ENSG00000108561
0.68030	0.05580	ENSMUSG00000023977	ENSG00000024048
0.27800	0.04590	ENSMUSG00000017802	ENSG00000141699
0.17470	0.00160	ENSMUSG00000016386	ENSG00000066382
0.75300	0.07670	ENSMUSG00000005547	ENSG00000255974
1.01590	0.18410	ENSMUSG00000091867	ENSG00000255974
1.05530	0.17770	ENSMUSG00000060407	ENSG00000255974
0.81650	0.08670	ENSMUSG00000074254	ENSG00000255974
1.29900	0.06700	ENSMUSG00000030351	ENSG00000110900
0.42360	0.20290	ENSMUSG00000062168	ENSG00000086717
0.46000	0.03220	ENSMUSG00000022808	ENSG00000114520
0.29350	0.02020	ENSMUSG00000052656	ENSG00000239305
0.55380	0.06700	ENSMUSG00000022179	ENSG00000100802
0.56660	0.06250	ENSMUSG00000019899	ENSG00000196569
0.50990	0.13480	ENSMUSG00000045251	ENSG00000229809
0.38480	0.06500	ENSMUSG00000036990	ENSG00000164164
0.41840	0.04720	ENSMUSG00000038524	ENSG00000197948
0.48170	0.12570	ENSMUSG00000021000	ENSG00000150527
10.68990	0.70090	ENSMUSG00000035349	ENSG00000150527
0.51650	0.06470	ENSMUSG00000023191	ENSG00000110811
0.60740	0.09810	ENSMUSG00000053675	ENSG00000104055
0.59190	0.08480	ENSMUSG00000040213	ENSG00000137944
0.50130	0.00560	ENSMUSG00000018326	ENSG00000166913
0.49950	0.06810	ENSMUSG00000041215	ENSG00000163872
0.59630	0.11770	ENSMUSG00000037260	ENSG00000165102
0.60250	0.06930	ENSMUSG00000011034	ENSG00000100170
0.40980	0.08290	ENSMUSG00000042501	ENSG00000165078
0.99380	0.24770	ENSMUSG00000024116	ENSG00000007038
0.29820	0.00420	ENSMUSG00000018415	ENSG00000141034
0.51640	0.01860	ENSMUSG00000067608	ENSG00000132646
0.56070	0.01470	ENSMUSG00000027342	ENSG00000132646
0.51350	0.17280	ENSMUSG00000030822	ENSG00000156858
0.65090	0.21100	ENSMUSG00000043705	ENSG00000162949
0.52610	0.04360	ENSMUSG00000020608	ENSG00000163029
0.31860	0.01970	ENSMUSG00000020076	ENSG00000107625
0.71180	0.10980	ENSMUSG00000053846	ENSG00000101670
0.47380	0.13150	ENSMUSG00000050270	ENSG00000187824
0.34880	0.00030	ENSMUSG00000026705	ENSG00000076321
0.64400	0.03010	ENSMUSG00000003363	ENSG00000105223
0.75380	0.22180	ENSMUSG00000074139	ENSG00000188313
0.61950	0.12920	ENSMUSG00000032369	ENSG00000188313
0.72550	0.18820	ENSMUSG00000032372	ENSG00000188313
0.46910	0.03390	ENSMUSG00000026670	ENSG00000117143
0.49040	0.04210	ENSMUSG00000003438	ENSG00000105197
0.72090	0.17730	ENSMUSG00000027431	ENSG00000132631
0.73270	0.02390	ENSMUSG00000029649	ENSG00000132963
0.62320	0.12450	ENSMUSG00000074647	ENSG00000125998
0.87160	0.09780	ENSMUSG00000021190	ENSG00000100600
0.68580	0.05060	ENSMUSG00000050064	ENSG00000143067
0.46480	0.00590	ENSMUSG00000028114	ENSG00000145388
0.53970	0.00310	ENSMUSG00000024217	ENSG00000124562
0.40690	0.04250	ENSMUSG00000026568	ENSG00000143158
0.53200	0.20990	ENSMUSG00000038637	ENSG00000161328
1.51590	0.29910	ENSMUSG00000022587	ENSG00000160932
0.32430	0.01450	ENSMUSG00000049791	ENSG00000174804
1.15530	0.23850	ENSMUSG00000070563	ENSG00000177202
0.57800	0.25250	ENSMUSG00000057137	ENSG00000146859
0.93060	0.08010	ENSMUSG00000022500	ENSG00000189067
0.60070	0.22630	ENSMUSG00000024011	ENSG00000164530
0.56940	0.12780	ENSMUSG00000075593	ENSG00000197093
0.93170	0.18320	ENSMUSG00000062859	ENSG00000124678
0.46150	0.22580	ENSMUSG00000035958	ENSG00000111802
0.34890	0.04750	ENSMUSG00000030660	ENSG00000011405
0.97020	0.01980	ENSMUSG00000023484	ENSG00000135406
1.24150	0.27290	ENSMUSG00000071656	ENSG00000177363
0.40610	0.02330	ENSMUSG00000035632	ENSG00000088038
0.45660	0.00560	ENSMUSG00000036111	ENSG00000166407
0.61690	0.07160	ENSMUSG00000089922	ENSG00000176165
0.36690	0.00900	ENSMUSG00000020950	ENSG00000176165
0.53690	0.04620	ENSMUSG00000021892	ENSG00000131370
0.87530	0.14700	ENSMUSG00000026840	ENSG00000050555
0.81070	0.08260	ENSMUSG00000033105	ENSG00000160285
0.82060	0.03460	ENSMUSG00000049265	ENSG00000171303
0.48590	0.04950	ENSMUSG00000015745	ENSG00000023902
0.82990	0.09060	ENSMUSG00000054446	ENSG00000091704
0.54150	0.17800	ENSMUSG00000021408	ENSG00000137275
1.24930	0.09140	ENSMUSG00000039754	ENSG00000160993
0.44420	0.00870	ENSMUSG00000078619	ENSG00000108604
0.49530	0.09970	ENSMUSG00000057719	ENSG00000156463
0.33980	0.00910	ENSMUSG00000007989	ENSG00000104290
0.71960	0.05370	ENSMUSG00000044881	ENSG00000181924
1.17900	0.00440	ENSMUSG00000072214	ENSG00000184702
0.61870	0.00000	ENSMUSG00000058546	ENSG00000198242
0.71190	0.01490	ENSMUSG00000048701	ENSG00000108091
1.04500	0.19030	ENSMUSG00000049571	ENSG00000171811
0.50130	0.08100	ENSMUSG00000027859	ENSG00000134259
0.44730	0.10370	ENSMUSG00000034177	ENSG00000108375
0.59880	0.04930	ENSMUSG00000024899	ENSG00000198682
0.86740	0.40220	ENSMUSG00000030385	ENSG00000177025
0.55970	0.02670	ENSMUSG00000041084	ENSG00000198856
0.55010	0.11910	ENSMUSG00000055733	ENSG00000186310
0.43280	0.02000	ENSMUSG00000033342	ENSG00000117598
0.64200	0.04850	ENSMUSG00000040086	ENSG00000116783
0.53890	0.05980	ENSMUSG00000031557	ENSG00000169499
0.33200	0.00000	ENSMUSG00000072235	ENSG00000167552
0.62790	0.17860	ENSMUSG00000049739	ENSG00000167395
1.39020	0.18200	ENSMUSG00000062329	ENSG00000170891
0.90830	0.13670	ENSMUSG00000036905	ENSG00000173369
0.51550	0.24350	ENSMUSG00000037140	ENSG00000127364
0.73960	0.06360	ENSMUSG00000057948	ENSG00000092929
0.57900	0.03840	ENSMUSG00000041570	ENSG00000118200
0.71390	0.29610	ENSMUSG00000049502	ENSG00000163840
0.44840	0.04750	ENSMUSG00000046798	ENSG00000157224
0.55350	0.13560	ENSMUSG00000037531	ENSG00000136522
0.67310	0.06640	ENSMUSG00000030109	ENSG00000111181
0.92380	0.08160	ENSMUSG00000061589	ENSG00000104885
0.33210	0.00170	ENSMUSG00000046178	ENSG00000122584
0.70050	0.26010	ENSMUSG00000022296	ENSG00000164929
1.12960	0.11690	ENSMUSG00000026958	ENSG00000176978
0.66670	0.08010	ENSMUSG00000024312	ENSG00000227057
0.62050	0.13730	ENSMUSG00000048874	ENSG00000118482
0.68350	0.21270	ENSMUSG00000035394	ENSG00000172361
0.68710	0.25270	ENSMUSG00000028587	ENSG00000085840
0.19540	0.01200	ENSMUSG00000060935	ENSG00000151135
1.05770	0.38630	ENSMUSG00000030617	ENSG00000150676
1.11770	0.27210	ENSMUSG00000037339	ENSG00000174137
0.63280	0.14980	ENSMUSG00000062861	ENSG00000196867
2.22490	0.39250	ENSMUSG00000058755	ENSG00000099985
0.49140	0.02080	ENSMUSG00000024381	ENSG00000136717
0.48950	0.26820	ENSMUSG00000023052	ENSG00000139574
0.95110	0.00320	ENSMUSG00000020902	ENSG00000065320
0.55140	0.05930	ENSMUSG00000079588	ENSG00000170417
0.49120	0.12320	ENSMUSG00000026939	ENSG00000244187
0.53020	0.08790	ENSMUSG00000002428	ENSG00000071794
0.52110	0.14520	ENSMUSG00000074604	ENSG00000085871
0.42370	0.04840	ENSMUSG00000032217	ENSG00000157450
0.72240	0.03080	ENSMUSG00000034285	ENSG00000184117
1.57430	0.48740	ENSMUSG00000002546	ENSG00000178115
0.59700	0.05220	ENSMUSG00000027864	ENSG00000134247
0.59720	0.19370	ENSMUSG00000021789	ENSG00000122852
0.41170	0.11240	ENSMUSG00000092072	ENSG00000176731
0.37970	0.11220	ENSMUSG00000078784	ENSG00000176731
0.84990	0.11470	ENSMUSG00000020472	ENSG00000162714
0.97980	0.43280	ENSMUSG00000042063	ENSG00000213096
0.38130	0.02650	ENSMUSG00000046668	ENSG00000171604
0.68460	0.03190	ENSMUSG00000004768	ENSG00000112210
0.58130	0.01630	ENSMUSG00000017386	ENSG00000076604
0.96070	0.17120	ENSMUSG00000054161	ENSG00000105523
0.74910	0.17110	ENSMUSG00000034115	ENSG00000168356
0.29330	0.00980	ENSMUSG00000048911	ENSG00000101236
0.37400	0.00240	ENSMUSG00000058317	ENSG00000182247
0.80770	0.23030	ENSMUSG00000076430	ENSG00000188996
0.80080	0.67980	ENSMUSG00000050876	ENSG00000214929
0.93430	0.71390	ENSMUSG00000043986	ENSG00000214929
0.86280	0.71570	ENSMUSG00000091311	ENSG00000214929
0.68840	0.61710	ENSMUSG00000074849	ENSG00000214929
0.28740	0.09010	ENSMUSG00000013997	ENSG00000158793
0.27870	0.05230	ENSMUSG00000001506	ENSG00000108821
0.50350	0.05320	ENSMUSG00000022577	ENSG00000176956
0.47280	0.13220	ENSMUSG00000020482	ENSG00000159873
0.46530	0.20040	ENSMUSG00000072571	ENSG00000232070
0.71110	0.08220	ENSMUSG00000024787	ENSG00000110025
0.36860	0.11750	ENSMUSG00000049659	ENSG00000119844
0.97720	0.08950	ENSMUSG00000063506	ENSG00000128805
0.99980	0.03850	ENSMUSG00000047921	ENSG00000167632
1.14640	0.07220	ENSMUSG00000037606	ENSG00000021762
0.44550	0.02080	ENSMUSG00000024070	ENSG00000115825
0.49580	0.03530	ENSMUSG00000070385	ENSG00000116748
0.74740	0.02110	ENSMUSG00000037519	ENSG00000131626
0.41410	0.05630	ENSMUSG00000040018	ENSG00000014919
0.41200	0.25490	ENSMUSG00000029282	ENSG00000187689
0.91260	0.06550	ENSMUSG00000027967	ENSG00000178403
0.87300	0.07910	ENSMUSG00000028919	ENSG00000142632
0.40040	0.03460	ENSMUSG00000007440	ENSG00000243232
0.65020	0.06250	ENSMUSG00000021055	ENSG00000140009
0.63840	0.13550	ENSMUSG00000029370	ENSG00000169435
0.36280	0.00360	ENSMUSG00000018965	ENSG00000128245
1.04530	0.15900	ENSMUSG00000021477	ENSG00000136943
0.39090	0.08820	ENSMUSG00000033159	ENSG00000115649
1.22570	0.18800	ENSMUSG00000073680	ENSG00000205116
0.69800	0.07410	ENSMUSG00000054342	ENSG00000104783
0.59330	0.08850	ENSMUSG00000037337	ENSG00000104814
0.64770	0.11980	ENSMUSG00000041479	ENSG00000204176
0.35680	0.03100	ENSMUSG00000041408	ENSG00000062650
0.58100	0.16470	ENSMUSG00000031023	ENSG00000166452
0.22970	0.01290	ENSMUSG00000020635	ENSG00000119782
